userId,movieId,rating,timestamp,title
97,926,4,1460342556,Galaxy Quest
97,1089,2,1460343721,Point Break
97,1213,3,1460342330,The Talented Mr. Ripley
97,1262,4,1460343849,Stranger Than Fiction
97,1265,1.5,1460342560,Bridge to Terabithia
97,1267,4,1460342471,Meet the Robinsons
97,1580,2.5,1460342451,Rope
97,2395,4,1460343230,Asterix at the Olympic Games
97,2502,4,1460342786,The Bourne Supremacy
98,5,3,1459405466,Four Rooms
98,296,4.5,1459405871,Terminator 3: Rise of the Machines
98,597,5,1459405239,Titanic
98,920,3.5,1459405340,Cars
98,8874,5,1459405104,My Best Friend's Wedding
99,28,3,938586999,Apocalypse Now
99,105,3,938587407,Back to the Future
99,154,3,938623596,Star Trek II: The Wrath of Khan
99,170,2,938585857,28 Days Later
99,296,3,938585556,Terminator 3: Rise of the Machines
99,377,4,938587203,A Nightmare on Elm Street
99,380,2,938587172,Rain Man
99,455,1,938586663,Bend It Like Beckham
99,497,3,938587034,The Green Mile
99,509,5,938587301,Notting Hill
99,588,3,938586006,Silent Hill
99,595,5,938586006,To Kill a Mockingbird
99,608,5,938585500,Men in Black II
99,903,5,938588142,Cool Hand Luke
99,914,4,938623534,The Great Dictator
99,923,4,938587817,Dawn of the Dead
99,924,3,938623596,Dawn of the Dead
99,928,4,938587795,Gremlins 2: The New Batch
99,951,4,938587876,Kindergarten Cop
99,953,5,938587876,Madagascar
99,968,4,938624591,Dog Day Afternoon
99,1103,4,938588178,Escape from New York
99,1250,4,947519501,Ghost Rider
99,1580,3,947519657,Rope
99,1586,2,938585094,Secret Window
99,1735,4,938587240,The Mummy: Tomb of the Dragon Emperor
99,1777,3,938587337,Fahrenheit 9/11
99,1948,4,938624529,Crank
99,1949,3,938624252,Zodiac
99,2018,4,938587916,The Wedding Planner
99,2080,4,938588239,X-Men Origins: Wolverine
99,2135,1,938624708,The Time Machine
99,4995,5,1015037662,Boogie Nights
100,25,4,854193977,Jarhead
100,62,3,854193977,2001: A Space Odyssey
100,88,2,854194208,Dirty Dancing
100,95,3,854193977,Armageddon
100,141,3,854193977,Donnie Darko
100,608,4,854194024,Men in Black II
100,708,3,854194056,The Living Daylights
100,745,4,854194208,The Sixth Sense
100,786,3,854194056,Almost Famous
100,802,4,854194111,Lolita
101,163,2.5,1292402288,Ocean's Twelve
101,196,3.5,1292402305,Back to the Future Part III
101,762,2.5,1292402330,Monty Python and the Holy Grail
101,1374,4.5,1292402509,Rocky IV
101,2268,3.5,1292402682,The Golden Compass
101,2770,3,1292402332,American Pie 2
102,14,4,957895013,American Beauty
102,25,4,956599039,Jarhead
102,28,4,956590655,Apocalypse Now
102,35,4,957894204,The Simpsons Movie
102,58,4,956598787,Pirates of the Caribbean: Dead Man's Chest
102,70,2,957980283,Million Dollar Baby
102,78,4,957895295,Blade Runner
102,111,5,956590822,Scarface
102,117,4,958248486,The Untouchables
102,162,5,956598725,Edward Scissorhands
102,194,4,957894450,AmĂ©lie
102,235,4,956599987,Stand by Me
102,253,3,957895080,Live and Let Die
102,272,4,957893763,Batman Begins
102,280,4,957894358,Terminator 2: Judgment Day
102,296,4,956591745,Terminator 3: Rise of the Machines
102,314,2,956598995,Catwoman
102,334,4,956599916,Magnolia
102,345,4,956600309,Eyes Wide Shut
102,346,3,956599860,Seven Samurai
102,348,4,956598960,Alien
102,492,4,958249091,Being John Malkovich
102,508,2,957894170,Love Actually
102,562,5,957893672,Die Hard
102,581,4,957895604,Dances with Wolves
102,590,2,957894532,The Hours
102,594,5,957980883,The Terminal
102,599,5,956600050,Sunset Boulevard
102,608,5,956591420,Men in Black II
102,616,4,958250102,The Last Samurai
102,745,4,956590890,The Sixth Sense
102,766,4,957894204,Army of Darkness
102,802,3,957895047,Lolita
102,858,5,956598493,Sleepless in Seattle
102,903,5,956590727,Cool Hand Luke
102,914,5,957980851,The Great Dictator
102,920,5,956591803,Cars
102,921,4,956600034,Cinderella Man
102,922,5,956590624,Dead Man
102,923,5,956590609,Dawn of the Dead
102,924,5,956598725,Dawn of the Dead
102,926,5,956591655,Galaxy Quest
102,927,4,958248832,Gremlins
102,928,4,956591745,Gremlins 2: The New Batch
102,948,5,957894084,Halloween
102,949,4,956598942,Heat
102,950,5,957982142,Ice Age: The Meltdown
102,953,5,956600396,Madagascar
102,954,4,956599860,Mission: Impossible
102,955,4,956598921,Mission: Impossible II
102,968,5,957980120,Dog Day Afternoon
102,1089,4,956598825,Point Break
102,1103,4,956591762,Escape from New York
102,1124,4,957894532,The Prestige
102,1213,5,956590890,The Talented Mr. Ripley
102,1246,3,957893991,Rocky Balboa
102,1248,5,956590677,Hannibal Rising
102,1250,4,956598590,Ghost Rider
102,1251,5,956590862,Letters from Iwo Jima
102,1262,4,956591803,Stranger Than Fiction
102,1265,5,957895874,Bridge to Terabithia
102,1267,5,956598547,Meet the Robinsons
102,1268,3,957894707,Mr. Bean's Holiday
102,1272,5,957980677,Sunshine
102,1278,4,956591762,The Dreamers
102,1281,5,956598768,Bean
102,1366,4,957894870,Rocky
102,1374,4,959976792,Rocky IV
102,1407,4,957980094,La Vie en Rose
102,1535,4,956600328,Spy Game
102,1584,2,957894285,School of Rock
102,1648,5,957894935,Bill & Ted's Excellent Adventure
102,1690,4,957980283,Hostel
102,1701,4,957895947,Con Air
102,1729,4,958248432,The Forbidden Kingdom
102,1734,4,956600034,The Mummy Returns
102,1788,4,957894505,Footloose
102,1895,2,957894870,Star Wars: Episode III - Revenge of the Sith
102,1923,3,956600246,Twin Peaks: Fire Walk with Me
102,1924,5,957980072,Superman
102,1927,4,956590934,Hulk
102,1946,4,956599013,eXistenZ
102,1954,5,957894100,The Butterfly Effect
102,1955,4,956599162,The Elephant Man
102,1966,5,956600379,Alexander
102,2018,4,958250044,The Wedding Planner
102,2043,3,959976680,Along Came a Spider
102,2069,4,956600217,The Whole Nine Yards
102,2080,4,958250044,X-Men Origins: Wolverine
102,2105,3,959976680,American Pie
102,2109,4,958248997,Rush Hour
102,2112,2,957894627,Payback
102,2118,4,957980072,L.A. Confidential
102,2135,4,957980962,The Time Machine
102,2268,4,957894627,The Golden Compass
102,2289,4,956591576,Cold Mountain
102,2300,5,956598787,Space Jam
102,2395,4,956600183,Asterix at the Olympic Games
102,2454,5,957980196,The Chronicles of Narnia: Prince Caspian
102,2657,5,957980146,Pleasantville
102,2757,4,957894309,Adaptation.
102,3176,2,957894309,Battle Royale
102,3683,5,959021771,Flags of Our Fathers
103,71,1,1117751197,Billy Elliot
103,196,1.5,1117482144,Back to the Future Part III
103,393,1,1117750991,Kill Bill: Vol. 2
103,671,4,1117315933,Harry Potter and the Philosopher's Stone
103,866,4.5,1117403711,Finding Neverland
103,1255,3,1117403375,The Host
103,1562,1.5,1117315867,28 Weeks Later
103,1580,3,1117403717,Rope
103,1584,3.5,1117402531,School of Rock
103,1645,3.5,1117402540,A Time to Kill
103,1690,1.5,1117315761,Hostel
103,2605,3,1117315874,Short Circuit
103,3175,4,1117481971,Barry Lyndon
103,5528,3.5,1117402615,The Chorus
104,296,4,1446674272,Terminator 3: Rise of the Machines
104,1573,3.5,1446674058,Die Hard 2
104,4995,4,1446674309,Boogie Nights
105,11,3.5,1100533597,Star Wars
105,16,5,1085573826,Dancer in the Dark
105,19,2,1088058230,Metropolis
105,22,2.5,1085574077,Pirates of the Caribbean: The Curse of the Black Pearl
105,25,4,1100533528,Jarhead
105,95,2.5,1088058158,Armageddon
105,104,3.5,1100533831,Run Lola Run
105,105,3.5,1088058675,Back to the Future
105,111,4,1085574450,Scarface
105,153,3,1085581726,Lost in Translation
105,164,4,1085640748,Breakfast at Tiffany's
105,165,3.5,1100533423,Back to the Future Part II
105,168,2,1088058683,Star Trek IV: The Voyage Home
105,196,2.5,1100533996,Back to the Future Part III
105,253,3.5,1100533509,Live and Let Die
105,272,3.5,1085579933,Batman Begins
105,290,2.5,1088058647,Barton Fink
105,296,4,1086094607,Terminator 3: Rise of the Machines
105,348,3.5,1086101939,Alien
105,364,3.5,1100533451,Batman Returns
105,377,3,1086094602,A Nightmare on Elm Street
105,380,3.5,1100529797,Rain Man
105,431,4,1086095202,Cube
105,435,2.5,1100533815,The Day After Tomorrow
105,440,3,1100533587,Aliens vs Predator: Requiem
105,454,3.5,1100533501,Romeo + Juliet
105,497,2.5,1085574422,The Green Mile
105,500,3,1086101954,Reservoir Dogs
105,508,3.5,1086095236,Love Actually
105,509,4,1086093610,Notting Hill
105,522,3.5,1085640658,Ed Wood
105,539,3,1085574395,Psycho
105,587,3.5,1100533482,Big Fish
105,590,3,1088058164,The Hours
105,597,3.5,1086095185,Titanic
105,608,4,1086094625,Men in Black II
105,688,2.5,1088058610,The Bridges of Madison County
105,762,3.5,1086093893,Monty Python and the Holy Grail
105,788,2.5,1088058188,Mrs. Doubtfire
105,832,3,1086101906,M
105,858,4.5,1085581604,Sleepless in Seattle
105,866,3.5,1086095142,Finding Neverland
105,923,4,1085573960,Dawn of the Dead
105,996,3,1086274277,Double Indemnity
105,1089,4,1085581592,Point Break
105,1213,4.5,1086093572,The Talented Mr. Ripley
105,1246,1.5,1085573954,Rocky Balboa
105,1265,4,1086095095,Bridge to Terabithia
105,1278,4,1100534028,The Dreamers
105,1367,2.5,1085581530,Rocky II
105,1370,3.5,1086960509,Rambo III
105,1407,3,1100533952,La Vie en Rose
105,1573,3.5,1086095010,Die Hard 2
105,1580,4,1086094990,Rope
105,1586,2,1086274021,Secret Window
105,1635,4,1085640504,The Island
105,1729,4.5,1086095017,The Forbidden Kingdom
105,1923,4,1100533705,Twin Peaks: Fire Walk with Me
105,2011,2.5,1100533989,Persepolis
105,2268,3.5,1199439298,The Golden Compass
105,2288,4,1086093836,Closer
105,2294,3.5,1085579021,Jay and Silent Bob Strike Back
105,2395,3,1085574059,Asterix at the Olympic Games
105,2502,4,1086094924,The Bourne Supremacy
105,2640,1.5,1085574070,Heathers
105,3082,3,1086094805,Modern Times
105,3176,3.5,1086094765,Battle Royale
105,3683,4,1085639989,Flags of Our Fathers
105,4011,4,1086102024,Beetlejuice
105,4148,3.5,1085580206,Revolutionary Road
105,4234,3,1085639848,Scream 3
105,4643,2.5,1088058223,The Guardian
105,4995,2.5,1199438959,Boogie Nights
105,8874,3.5,1199439249,My Best Friend's Wedding
106,837,5,1215760082,Videodrome
106,1246,5,1215923111,Rocky Balboa
106,1992,4,1215760993,Planet Terror
106,2395,5,1215818606,Asterix at the Olympic Games
106,8961,3,1215818385,Bad Boys II
107,296,5,1446493021,Terminator 3: Rise of the Machines
107,2605,3,1446493238,Short Circuit
107,3082,1.5,1446493230,Modern Times
107,3176,3.5,1446493152,Battle Royale
108,153,3,843301948,Lost in Translation
108,161,3,843302067,Ocean's Eleven
108,185,3,843302067,A Clockwork Orange
108,231,2,843301990,Syriana
108,253,3,843302067,Live and Let Die
108,296,3,843301884,Terminator 3: Rise of the Machines
108,329,5,843301990,Jurassic Park
108,364,5,843302154,Batman Returns
108,377,4,843302196,A Nightmare on Elm Street
108,380,3,843301884,Rain Man
108,454,3,843302111,Romeo + Juliet
108,500,5,843302196,Reservoir Dogs
108,588,5,843301948,Silent Hill
108,590,3,843301884,The Hours
108,595,5,843301990,To Kill a Mockingbird
109,16,3.5,1153229790,Dancer in the Dark
109,296,4.5,1153862055,Terminator 3: Rise of the Machines
109,509,4.5,1153229750,Notting Hill
109,553,4.5,1153229795,Dogville
109,1213,4.5,1153229724,The Talented Mr. Ripley
109,2268,4,1153229838,The Golden Compass
109,2640,4.5,1153229817,Heathers
110,5,4,840100796,Four Rooms
110,11,5,840100602,Star Wars
110,16,4,840100745,Dancer in the Dark
110,19,4,840100515,Metropolis
110,79,1,840101128,Hero
110,95,5,840100644,Armageddon
110,122,4,840100908,The Lord of the Rings: The Return of the King
110,153,3,840100386,Lost in Translation
110,161,4,840100438,Ocean's Eleven
110,163,5,840100745,Ocean's Twelve
110,165,5,840100386,Back to the Future Part II
110,168,4,840100672,Star Trek IV: The Voyage Home
110,179,5,840101468,The Interpreter
110,185,4,840100456,A Clockwork Orange
110,186,4,840100631,Lucky Number Slevin
110,193,5,840100695,Star Trek: Generations
110,207,5,840100808,Dead Poets Society
110,231,5,840100416,Syriana
110,252,4,840100614,Willy Wonka & the Chocolate Factory
110,253,3,840100456,Live and Let Die
110,280,4,840100808,Terminator 2: Judgment Day
110,296,5,840100361,Terminator 3: Rise of the Machines
110,329,4,840100416,Jurassic Park
110,345,2,840100921,Eyes Wide Shut
110,350,4,840100602,The Devil Wears Prada
110,364,3,840100501,Batman Returns
110,377,5,840100515,A Nightmare on Elm Street
110,378,5,840101150,Raising Arizona
110,380,5,840100361,Rain Man
110,415,3,840100946,Batman & Robin
110,454,4,840100501,Romeo + Juliet
110,489,4,840101294,Good Will Hunting
110,500,4,840100546,Reservoir Dogs
110,508,4,840100672,Love Actually
110,539,5,840100585,Psycho
110,548,5,840101207,Rashomon
110,550,4,840101099,Fight Club
110,587,5,840100559,Big Fish
110,588,4,840100386,Silent Hill
110,590,4,840100360,The Hours
110,595,3,840100416,To Kill a Mockingbird
110,597,5,840100559,Titanic
110,762,5,840101207,Monty Python and the Holy Grail
110,786,5,840101099,Almost Famous
110,802,4,840101284,Lolita
111,5,3,1097430540,Four Rooms
111,11,4,1097432404,Star Wars
111,18,2.5,1098045013,The Fifth Element
111,25,4,1097430903,Jarhead
111,81,3,1097431144,NausicaĂ¤ of the Valley of the Wind
111,95,3,1097430874,Armageddon
111,105,0.5,1097429180,Back to the Future
111,122,3.5,1097514612,The Lord of the Rings: The Return of the King
111,141,3.5,1097432358,Donnie Darko
111,161,4,1097430893,Ocean's Eleven
111,185,3,1097432346,A Clockwork Orange
111,231,0.5,1097431412,Syriana
111,253,3.5,1097430507,Live and Let Die
111,296,4.5,1097429606,Terminator 3: Rise of the Machines
111,345,2,1097429176,Eyes Wide Shut
111,364,3.5,1098045314,Batman Returns
111,377,3.5,1097429767,A Nightmare on Elm Street
111,380,4.5,1097429708,Rain Man
111,440,4,1097432399,Aliens vs Predator: Requiem
111,454,2.5,1097432334,Romeo + Juliet
111,497,4,1097431077,The Green Mile
111,508,3.5,1097430883,Love Actually
111,539,3,1097432336,Psycho
111,587,1.5,1097432330,Big Fish
111,588,2.5,1097429297,Silent Hill
111,595,3,1097432294,To Kill a Mockingbird
111,597,3,1097430856,Titanic
111,608,5,1097429759,Men in Black II
111,708,4,1097429411,The Living Daylights
111,783,1.5,1097429183,Gandhi
111,802,2.5,1097429387,Lolita
111,920,4,1097430847,Cars
111,1089,4,1097429390,Point Break
111,1265,3,1097431418,Bridge to Terabithia
111,1541,3.5,1098373835,Thelma & Louise
111,1580,4,1097430678,Rope
111,1584,3.5,1097429361,School of Rock
111,1593,3.5,1097514793,Night at the Museum
111,1639,4,1097431610,Speed 2: Cruise Control
111,1648,3.5,1097514816,Bill & Ted's Excellent Adventure
111,1777,4.5,1097429222,Fahrenheit 9/11
111,1923,3.5,1097429320,Twin Peaks: Fire Walk with Me
111,2059,3,1098373776,National Treasure
111,2133,4,1097431098,The Perfect Storm
111,2252,2.5,1097514906,Eastern Promises
111,2330,5,1097437092,Taxi
111,2395,3.5,1098374417,Asterix at the Olympic Games
111,2502,4.5,1097438248,The Bourne Supremacy
111,2605,2.5,1098044731,Short Circuit
111,2657,4.5,1097431559,Pleasantville
111,2770,1,1097429213,American Pie 2
111,4011,4.5,1098374209,Beetlejuice
111,5255,3,1097432135,The Polar Express
111,5528,4,1097437328,The Chorus
111,6537,2,1098044676,The Orphanage
111,7451,4.5,1099937091,xXx
112,18,3,852720984,The Fifth Element
112,85,5,852721004,Raiders of the Lost Ark
112,95,3,852720866,Armageddon
112,141,4,852720866,Donnie Darko
112,296,5,852721145,Terminator 3: Rise of the Machines
112,708,5,852720915,The Living Daylights
112,802,4,852720950,Lolita
112,805,5,852720950,Rosemary's Baby
113,5,5,844884467,Four Rooms
113,16,5,844884467,Dancer in the Dark
113,24,5,844884632,Kill Bill: Vol. 1
113,25,4,844884390,Jarhead
113,65,4,844884932,8 Mile
113,74,5,844885045,War of the Worlds
113,79,5,844884793,Hero
113,89,4,844884932,Indiana Jones and the Last Crusade
113,104,5,844884632,Run Lola Run
113,105,5,844884467,Back to the Future
113,616,5,844884528,The Last Samurai
113,637,5,844884932,Life Is Beautiful
113,762,5,844884932,Monty Python and the Holy Grail
114,153,3,838365897,Lost in Translation
114,165,3,838365897,Back to the Future Part II
114,185,4,838365857,A Clockwork Orange
114,253,3,838365857,Live and Let Die
114,364,5,838365827,Batman Returns
114,380,5,838365907,Rain Man
114,588,5,838365897,Silent Hill
114,590,4,838365907,The Hours
114,595,5,838365878,To Kill a Mockingbird
115,19,4,1107034440,Metropolis
115,231,4.5,1107034320,Syriana
115,608,5,1107034287,Men in Black II
115,1089,3.5,1107034454,Point Break
115,1265,5,1107034360,Bridge to Terabithia
115,1278,4,1107034056,The Dreamers
115,1639,3.5,1107034088,Speed 2: Cruise Control
115,1923,3.5,1107034448,Twin Peaks: Fire Walk with Me
115,2502,5,1107034121,The Bourne Supremacy
115,3176,4.5,1107034109,Battle Royale
116,153,1.5,1163454706,Lost in Translation
116,231,5,1163454716,Syriana
116,296,5,1163454673,Terminator 3: Rise of the Machines
116,1573,5,1163454719,Die Hard 2
117,215,3.5,1320638323,Saw II
117,524,4,1320634639,Casino
117,539,5,1320636576,Psycho
117,1124,4.5,1320639869,The Prestige
117,1271,4.5,1320637156,300
117,4564,4.5,1320637425,Sex and the City
118,16,4,951009481,Dancer in the Dark
118,111,4,951009296,Scarface
118,296,5,950154177,Terminator 3: Rise of the Machines
118,329,4,951009067,Jurassic Park
118,377,4,951009525,A Nightmare on Elm Street
118,597,3,951009851,Titanic
118,608,5,950154138,Men in Black II
118,674,2,951009005,Harry Potter and the Goblet of Fire
118,832,4,951009585,M
118,866,5,951009481,Finding Neverland
118,903,4,951009322,Cool Hand Luke
118,922,5,950153928,Dead Man
118,924,5,951008798,Dawn of the Dead
118,954,4,958531282,Mission: Impossible
118,1089,4,951009349,Point Break
118,1213,5,950154138,The Talented Mr. Ripley
118,1267,4,951009296,Meet the Robinsons
118,1371,3,951009005,Rocky III
118,1374,4,951008855,Rocky IV
118,1375,4,951008911,Rocky V
118,1407,3,951009585,La Vie en Rose
118,1573,4,951008855,Die Hard 2
118,1580,4,951008970,Rope
118,1584,4,951008883,School of Rock
118,1690,3,951009097,Hostel
118,2011,5,951009005,Persepolis
118,2034,3,951009097,Training Day
118,2118,3,951009481,L.A. Confidential
118,2288,4,951008911,Closer
118,2640,4,951008970,Heathers
118,2668,3,951009230,Sleepy Hollow
118,3176,4,951008668,Battle Royale
119,16,3,913048006,Dancer in the Dark
119,24,3,913050793,Kill Bill: Vol. 1
119,62,4,913049366,2001: A Space Odyssey
119,70,4,959734582,Million Dollar Baby
119,78,3,945993516,Blade Runner
119,95,2,913232674,Armageddon
119,101,2,952582537,Leon: The Professional
119,111,5,913047839,Scarface
119,141,4,913049888,Donnie Darko
119,153,1,913232864,Lost in Translation
119,161,4,913117754,Ocean's Eleven
119,163,4,960751875,Ocean's Twelve
119,168,2,913232864,Star Trek IV: The Voyage Home
119,180,2,960751812,Minority Report
119,196,2,913051475,Back to the Future Part III
119,235,4,952584312,Stand by Me
119,253,2,913050480,Live and Let Die
119,272,5,913049150,Batman Begins
119,296,5,913047597,Terminator 3: Rise of the Machines
119,329,3,913048548,Jurassic Park
119,345,5,913049331,Eyes Wide Shut
119,364,3,913049072,Batman Returns
119,377,2,913049964,A Nightmare on Elm Street
119,435,2,913051632,The Day After Tomorrow
119,454,3,952583509,Romeo + Juliet
119,492,4,913052193,Being John Malkovich
119,553,3,913047597,Dogville
119,585,3,952582708,"Monsters, Inc."
119,587,4,913050857,Big Fish
119,588,4,913048006,Silent Hill
119,590,5,913047973,The Hours
119,595,4,913049486,To Kill a Mockingbird
119,597,4,913048605,Titanic
119,599,4,915412223,Sunset Boulevard
119,608,5,913207624,Men in Black II
119,688,2,913232864,The Bridges of Madison County
119,707,3,915411867,A View to a Kill
119,745,5,945993227,The Sixth Sense
119,788,4,913052089,Mrs. Doubtfire
119,832,4,913048799,M
119,858,5,913052626,Sleepless in Seattle
119,881,2,952583400,A Few Good Men
119,903,5,989623265,Cool Hand Luke
119,920,5,927055517,Cars
119,922,4,913052591,Dead Man
119,923,5,913052756,Dawn of the Dead
119,924,4,913058394,Dawn of the Dead
119,926,5,945993179,Galaxy Quest
119,943,4,952582729,Lethal Weapon 3
119,953,4,952582145,Madagascar
119,954,4,952581796,Mission: Impossible
119,968,3,915411502,Dog Day Afternoon
119,996,3,913232992,Double Indemnity
119,1089,4,952581199,Point Break
119,1103,5,945993269,Escape from New York
119,1213,4,913128255,The Talented Mr. Ripley
119,1246,4,952582145,Rocky Balboa
119,1262,4,913052662,Stranger Than Fiction
119,1265,2,913049179,Bridge to Terabithia
119,1267,4,913058314,Meet the Robinsons
119,1271,4,913048639,300
119,1272,5,945993306,Sunshine
119,1278,4,913058153,The Dreamers
119,1370,4,913049888,Rambo III
119,1372,2,952583400,Blood Diamond
119,1374,3,913232642,Rocky IV
119,1375,2,913232965,Rocky V
119,1429,4,913057939,25th Hour
119,1562,1,913233239,28 Weeks Later
119,1573,2,913048476,Die Hard 2
119,1580,4,913049303,Rope
119,1584,3,913051475,School of Rock
119,1586,2,913050942,Secret Window
119,1587,3,913232754,What's Eating Gilbert Grape
119,1588,2,913050793,Bring It On
119,1597,4,913048476,Meet the Parents
119,1639,4,945994088,Speed 2: Cruise Control
119,1690,1,913051506,Hostel
119,1729,3,913047878,The Forbidden Kingdom
119,1777,2,913048883,Fahrenheit 9/11
119,1788,4,913047466,Footloose
119,1824,5,959733966,50 First Dates
119,1852,3,913680547,World Trade Center
119,1885,4,913057714,The Karate Kid
119,1894,2,913680503,Star Wars: Episode II - Attack of the Clones
119,1911,2,913050666,The 13th Warrior
119,1923,5,928442267,Twin Peaks: Fire Walk with Me
119,1924,3,952583206,Superman
119,1948,4,952581174,Crank
119,1954,3,913052966,The Butterfly Effect
119,1955,3,952582353,The Elephant Man
119,2005,3,952581796,Sister Act
119,2011,2,952583848,Persepolis
119,2069,4,952582353,The Whole Nine Yards
119,2080,3,913211160,X-Men Origins: Wolverine
119,2105,3,913233215,American Pie
119,2108,4,952581530,The Breakfast Club
119,2109,4,913052756,Rush Hour
119,2112,4,959733499,Payback
119,2118,3,913058346,L.A. Confidential
119,2253,2,913052129,Valkyrie
119,2268,4,913047343,The Golden Compass
119,2289,4,913207729,Cold Mountain
119,2454,3,972097288,The Chronicles of Narnia: Prince Caspian
119,2502,4,972097622,The Bourne Supremacy
119,2657,4,972097322,Pleasantville
119,2770,3,952121372,American Pie 2
119,2976,4,959734551,Hairspray
119,3175,3,959734260,Barry Lyndon
119,3563,1,989622944,I Now Pronounce You Chuck & Larry
120,104,5,1167420288,Run Lola Run
120,185,3,1167422401,A Clockwork Orange
120,231,2,1167422338,Syriana
120,296,3.5,1125522893,Terminator 3: Rise of the Machines
120,364,3,1167422305,Batman Returns
120,377,3,1167422258,A Nightmare on Elm Street
120,380,3.5,1167422230,Rain Man
120,454,3.5,1167422387,Romeo + Juliet
120,500,3,1167422333,Reservoir Dogs
120,539,3,1167422359,Psycho
120,587,3.5,1125523111,Big Fish
120,597,3,1167422326,Titanic
120,608,1.5,1167420460,Men in Black II
120,903,1.5,1167420471,Cool Hand Luke
120,1092,4,1125350310,The Third Man
120,1265,4.5,1167420333,Bridge to Terabithia
120,1573,3.5,1125523072,Die Hard 2
120,1580,4,1167422378,Rope
120,1597,3,1125350313,Meet the Parents
120,1777,3.5,1125350275,Fahrenheit 9/11
120,1923,4,1125350510,Twin Peaks: Fire Walk with Me
120,1954,5,1167420301,The Butterfly Effect
120,2109,4,1125350584,Rush Hour
120,2118,4.5,1167421606,L.A. Confidential
120,2268,5,1167422043,The Golden Compass
120,2640,3.5,1125523055,Heathers
121,11,4,833058545,Star Wars
121,95,4,833058545,Armageddon
121,105,3,833058633,Back to the Future
121,153,3,833058390,Lost in Translation
121,161,4,833058428,Ocean's Eleven
121,163,5,833058714,Ocean's Twelve
121,165,3,833058390,Back to the Future Part II
121,186,3,833058557,Lucky Number Slevin
121,215,4,833058980,Saw II
121,253,3,833058442,Live and Let Die
121,296,5,833058355,Terminator 3: Rise of the Machines
121,329,4,833058414,Jurassic Park
121,345,5,833058775,Eyes Wide Shut
121,348,3,833058704,Alien
121,364,4,833058633,Batman Returns
121,377,4,836906063,A Nightmare on Elm Street
121,380,4,833058355,Rain Man
121,435,3,833058489,The Day After Tomorrow
121,440,5,833058714,Aliens vs Predator: Requiem
121,454,3,833058645,Romeo + Juliet
121,497,5,833059219,The Green Mile
121,509,4,833058733,Notting Hill
121,539,3,836906092,Psycho
121,553,3,833058545,Dogville
121,585,3,833058905,"Monsters, Inc."
121,587,3,836906093,Big Fish
121,588,4,833058390,Silent Hill
121,590,4,833058355,The Hours
121,595,4,833058414,To Kill a Mockingbird
121,597,3,836906141,Titanic
122,28,3,832773358,Apocalypse Now
122,73,4,832773302,American History X
122,153,3,832772980,Lost in Translation
122,161,3,832773057,Ocean's Eleven
122,165,2,832772980,Back to the Future Part II
122,185,2,832773092,A Clockwork Orange
122,231,1,832773017,Syriana
122,253,3,832773092,Live and Let Die
122,272,4,832773202,Batman Begins
122,296,1,832772925,Terminator 3: Rise of the Machines
122,329,3,832773017,Jurassic Park
122,380,1,832772925,Rain Man
122,497,4,832773302,The Green Mile
122,534,5,832773302,Terminator Salvation
122,588,3,832772977,Silent Hill
122,590,3,832772925,The Hours
122,595,3,832773017,To Kill a Mockingbird
122,613,3,832773358,Downfall
122,668,3,832773358,On Her Majesty's Secret Service
123,968,3,994021141,Dog Day Afternoon
123,2502,5,994021141,The Bourne Supremacy
124,19,4,1147861227,Metropolis
124,296,3,1147861878,Terminator 3: Rise of the Machines
124,350,4,1147861428,The Devil Wears Prada
124,786,3,1147861240,Almost Famous
124,4011,3,1147861760,Beetlejuice
124,4995,3.5,1147861832,Boogie Nights
124,7445,4,1147861769,Brothers
124,8874,3,1147862438,My Best Friend's Wedding
124,8961,4,1147862135,Bad Boys II
125,11,4,1269735560,Star Wars
125,104,4,1269735058,Run Lola Run
125,111,4,1244538123,Scarface
125,231,5,1244537702,Syriana
125,296,5,1244537427,Terminator 3: Rise of the Machines
125,364,4,1269733891,Batman Returns
125,440,4,1269736684,Aliens vs Predator: Requiem
125,508,4,1269736628,Love Actually
125,524,4,1269734088,Casino
125,539,4,1269733830,Psycho
125,595,4,1269733931,To Kill a Mockingbird
125,597,3,1244537726,Titanic
125,608,5,1244537507,Men in Black II
125,858,4.5,1269734004,Sleepless in Seattle
125,903,4.5,1269736378,Cool Hand Luke
125,920,2,1269735439,Cars
125,953,5,1269735864,Madagascar
125,1089,4.5,1244538001,Point Break
125,1213,4.5,1269734168,The Talented Mr. Ripley
125,1265,5,1244537789,Bridge to Terabithia
125,1278,4.5,1269736368,The Dreamers
125,1580,4,1269733878,Rope
125,1729,3,1269735987,The Forbidden Kingdom
125,1777,3,1269735628,Fahrenheit 9/11
125,1892,4,1269736632,Return of the Jedi
125,2011,0.5,1269734109,Persepolis
125,2502,4.5,1244537980,The Bourne Supremacy
125,3175,5,1269734513,Barry Lyndon
125,6947,3.5,1269735728,The Village
125,8961,4,1269733906,Bad Boys II
126,58,4,833286795,Pirates of the Caribbean: Dead Man's Chest
126,95,3,833286594,Armageddon
126,153,4,833286421,Lost in Translation
126,161,4,833286456,Ocean's Eleven
126,185,3,833286470,A Clockwork Orange
126,186,2,833286594,Lucky Number Slevin
126,207,3,833286795,Dead Poets Society
126,231,4,833286440,Syriana
126,252,3,833286577,Willy Wonka & the Chocolate Factory
